school,park,mrt,rob,publand,robbery,urban_proj,monitor,idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,output
0.36720996,0.2442960563,1.233144442,1.356358642,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.11062285385654623,8,3,0.18446504582999998,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2243069366,0.1805450173,0.03175242844,0.7255534864,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0012858939627776753,8,3,0.21830219117,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.4054513066,0.1881735493,0.2885154508,1.374862111,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.022012347319966825,8,3,0.44107015335,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.09850447959,0.08602471149,0.1878942229,0.9565270815,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.0015921817181480497,8,3,0.18621170699,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.177996289,0.1374645005,0.4133360413,2.296069717,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.01011357692172999,8,3,0.3643984154,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.06553087739,0.2472786503,0.1863573006,0.3732268043,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.003019805803166157,8,3,0.12479170707250001,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.1422957488,0.09417122625,0.6233422626,3.004429437,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.008352889266718178,8,3,0.8598092376500001,0.0,12239.11069105691,23.705358943005024,True,1
0.07658438745,0.05688388628,0.1768485001,2.464904075,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.0007704259159869613,8,3,0.31031677383,0.0,12239.11069105691,23.705358943005024,True,1
0.2279286909,0.265244903,0.1820508035,1.207292414,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.011006231501894594,8,3,0.16880609935,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.398973262,0.08479330879,0.3832675654,0.2317955496,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.012966042538277291,8,3,0.2167585340475,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.05465760916,0.1989417062,0.2580190825,1.785116745,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.002805616426921488,8,3,0.51161839786,0.0,4405.124180690877,22.14221702014896,True,1
0.3121630922,0.1495980675,0.09169204563,0.2312770544,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.004281926411401947,8,3,0.11069064106599999,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1327574821,0.181798911,0.5856615815,1.360781905,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.014135039297744581,8,3,0.9002179746000001,0.0,12239.11069105691,23.705358943005024,True,1
0.36720996,0.2442960563,1.233144442,1.356358642,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.11062285385654623,8,3,0.18446504582999998,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2831210883,0.1741033986,0.02905186442,1.408796602,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0014320344857782976,8,3,0.24313817565999998,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.01584706144,0.1210932541,1.178140298,0.9753205933,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.002260818523968453,8,3,0.131508061354,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2124804115,0.2634911771,0.003318455103,1.681597515,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.00018578939590017498,8,3,0.11982251092575,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.0467765747,0.1546472692,0.771927576,2.011943896,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,False,0.005584023379023515,8,3,0.48667570995,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.08983871478,0.09411630567,0.03687101399,1.487166566,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0003117550399707328,8,3,0.11041301722,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1266336052,0.1741664343,0.01137158903,2.430314619,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.00025080407454097515,8,3,0.156085814265,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
