school,park,mrt,rob,publand,robbery,urban_proj,monitor,idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,output
0.02797362415,0.139472086,0.960300169,1.958195324,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.0037466492459274237,8,3,1.12774587915,0.0,4405.124180690877,22.14221702014896,True,1
0.1335461496,0.29989461,1.055718127,0.8311615905,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.042281268647619684,8,3,0.14891588866,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2083455716,0.1386819752,0.0743176922,0.5881701221,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.0021473187062020335,8,3,0.42134523900000004,0.0,4405.124180690877,22.14221702014896,True,1
0.3799016868,0.1562390864,1.653180979,2.567595791,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.09812537114636768,8,3,2.1893217522,0.0,12239.11069105691,23.705358943005024,True,1
0.2239546516,0.1145135416,1.349991751,2.580109691,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.0346216728693519,8,3,1.6884599442,0.0,12239.11069105691,23.705358943005024,True,1
0.1015765315,0.03769897041,0.3077112607,1.20708257,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.0011783281636007315,8,3,0.223493381305,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.1029093525,0.241574395,0.1686273974,2.696888984,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.004192121713119459,8,3,0.25655557245,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1243794098,0.2707023173,0.2917386575,2.381473552,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.009822780633263818,8,3,0.6868203846000001,0.0,4405.124180690877,22.14221702014896,True,1
0.2048980966,0.1761893491,0.2688300328,0.5624212635,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.009704995988631684,8,3,0.32495873924999996,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.05901844977,0.1653803008,1.184966717,2.623157915,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.011565854577864484,8,3,0.704682733785,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.1672146098,0.2488975847,0.05201907663,0.2104511248,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.0021649982065257206,8,3,0.093626254226,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1672146098,0.2488975847,0.05201907663,0.2104511248,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.0021649982065257206,8,3,0.093626254226,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.3434004809,0.07473493758,0.7278239644,0.4998974004,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.018678884051626772,8,3,0.11459593828800001,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2124326609,0.4327700253,1.394771507,1.170214995,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.1282276044179999,8,3,0.20399741931999998,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.2070795749,0.1082729296,0.2872423003,2.624946841,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.006440291853592807,8,3,0.3012974024,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.0,0.07806397304,0.3046015422,0.4729246904,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0,8,3,0.19133275762000002,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.1115401461,0.1022024026,0.3648619822,0.5783279821,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.004159306527487087,8,3,0.08265779012857143,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.08793819984,0.07957788917,0.2888884457,0.9935110201,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.0020216229467879066,8,3,0.45640453471,0.0,12239.11069105691,23.705358943005024,True,1
0.2402646658,0.0579210719,0.61632158,0.2822995572,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.008576969613150003,8,3,0.09145073177,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.115163705,0.08060533829,0.4497483182,0.4756109014,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.004174927915935731,8,3,0.129103472298,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.2242546888,0.4578536975,1.004981835,0.6036200329,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.10318735253443036,8,3,0.5623634071,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.2530001431,0.2626471505,0.2671087854,0.3572555132,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.01774931646301519,8,3,0.15655121580000003,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.2199492977,0.1677543865,0.5286096329,0.3300404374,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.019504352519529866,8,3,0.45815665855,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.25012114,0.2163813837,0.1860217827,3.38605172,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.010067788769712201,8,3,0.13050486128,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.1395270835,0.3968942307,0.3915811508,1.013823532,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.021684783012022753,8,3,0.185600493,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.007577696248,0.3645479509,0.5338753683,3.36485256,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.0014747952768263844,8,3,0.453000507724,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.09524281137,0.1899988636,0.3106841482,0.08275740952,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.0056221484007391185,8,3,0.059592582317,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.08994937799,0.2879634386,0.6791634299,0.7402455077,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.01759178093712046,8,3,0.10570762464899999,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.1446275644,0.2289901923,0.5870948052,0.3535445266,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.01944357823757794,8,3,0.1372446517,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.1372493678,0.281894824,0.4100867883,0.7454745332,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.01586621124530395,8,3,0.16584619602,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1616555853,0.2958558774,0.3654077277,3.565473785,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.017476265877147873,8,3,0.4114595952,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.3240932954,0.1595755713,0.3548080264,0.5546181339,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.018349738962391095,8,3,0.16769537862,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.1902827032,0.2193454699,0.4995446906,0.399705185,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.020849820929723536,8,3,0.18183457274,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.07498028444,0.1266372599,0.2308043867,0.3396158281,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.0021915563778780894,8,3,0.21621096552000002,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.07498028444,0.1266372599,0.2308043867,0.3396158281,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.0021915563778780894,8,3,0.21621096552000002,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.05544123713,0.1487152966,0.3088702678,2.488136391,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.0025466230105078134,8,3,0.5130268015299999,0.0,12239.11069105691,23.705358943005024,True,1
0.03288644518,0.2570888847,0.4567698569,0.7982990924,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0038618701575135373,8,3,0.37337259339,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.07498028444,0.1266372599,0.2308043867,0.3396158281,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.0021915563778780894,8,3,0.21621096552000002,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.1795884101,0.1835838827,0.6538293508,0.3724183337,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.021556451374388736,8,3,0.5085008218,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.06793798734,0.1523998055,0.5865222234,2.576038662,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.006072696292459215,8,3,0.80686001624,0.0,4405.124180690877,22.14221702014896,True,1
0.1309842329,0.1136092669,0.04615547275,0.2221727473,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0006868406365786117,8,3,0.145374486275,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.2158571894,0.07581489468,0.1023418834,0.3619928639,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0016748443750150377,8,3,0.19700698374,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.3366063424,0.2992351093,0.6662064043,3.042217257,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.06710326410562052,8,3,1.302047856,0.0,12239.11069105691,23.705358943005024,True,1
0.2965259459,0.131727748,0.1326429137,0.8143425836,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.005181124406157453,8,3,0.1402241519,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.103422582,0.126724579,0.2518384205,2.104646531,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.0033006404665644378,8,3,0.4819855815,0.0,4405.124180690877,22.14221702014896,True,1
0.09512348451,0.1285207531,0.2915956553,0.6553662522,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.0035648565728931465,8,3,0.12880997322749999,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.04801916358,0.1030203733,0.3292639608,0.5889160729,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0016288530612880775,8,3,0.24015174883999998,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.31415628,0.1377421258,0.6336016141,0.2393680612,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.027417559959646003,8,3,0.21710000398,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.2965259459,0.131727748,0.1326429137,0.8143425836,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.005181124406157453,8,3,0.1402241519,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.09737172672,0.1438046014,1.012729502,3.68461631,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.01418074723025083,8,3,0.62695291506,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.1146851865,0.07962267479,0.543426744,0.3536362982,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.0049623237606644666,8,3,0.147546921058,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.0468296942,0.192797461,0.7894871842,0.6447512414,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.007128000419127678,8,3,0.3430381131333333,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.02827824741,0.06005140383,1.166473019,0.2433711189,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.0019808443548070586,8,3,0.6274013351200001,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.1441605606,0.06103103431,0.9309026783,0.7063462494,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.008190331357428134,8,3,0.11360942732099999,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.1520877315,0.1216843451,0.6134182473,0.6356904444,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.011352345026898619,8,3,0.17743806478000002,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.2197845863,0.1139675567,0.4589297004,3.007272326,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.011495414459792033,8,3,0.3963409217,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.7070227465,0.4848348957,0.9990472022,3.21503252,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.3424626906663737,8,3,1.0954524222,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.09250995342,0.1221689079,0.2574563745,0.2224776063,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.002909730746224314,8,3,0.094427047164,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1290442438,0.1989197008,0.5720153307,0.6561984615,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.014683314564248613,8,3,0.44998963765,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1527492716,0.1011862098,1.11143475,3.122002749,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.017178468693580026,8,3,0.6826851157,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.02172446725,0.1480838843,0.3759195839,0.5710344454,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.001209349651926404,8,3,0.1364319838625,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.1673604783,0.07922548996,0.6953619285,1.587723566,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.00921995393393335,8,3,0.31398263225333334,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.03531479961,0.2847188047,0.06566979774,1.316876791,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.0006602958636225533,8,3,0.192851701025,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.0905081614,0.4429081575,0.9353402377,1.179054506,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.03749479985075605,8,3,0.14687565566,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.4539469983,0.4145468724,0.9194283015,2.80910024,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.17302014016675474,8,3,1.7879221722,0.0,4405.124180690877,22.14221702014896,True,1
0.2055820153,0.09037358242,0.7270825242,1.020675008,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.013508599421381697,8,3,0.51151906096,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.1975301425,0.1785573725,1.052480214,1.410488006,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,True,0.03712146469276843,8,3,0.7142838645,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.1839651535,0.2809579385,0.5827879314,1.419352119,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.030122251097711404,8,3,0.20954220468,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.1518554009,0.1141825817,0.4130567568,0.5123025792,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.007162090950172701,8,3,0.13581894787999998,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.0,0.2368036708,0.5917260357,0.8790328323,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.0,8,3,0.27617656883333336,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.1306169963,0.2570927331,0.4336259569,1.129216557,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.014561454744686748,8,3,0.16426713726000003,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.05829853963,0.1438373218,0.4409917404,2.320541709,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.003697938799182841,8,3,0.32156380091500003,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1801522875,0.1644452001,0.4615617901,0.7455753342,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.013673850635769171,8,3,0.201539819425,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.7070227465,0.4848348957,0.9990472022,3.21503252,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.3424626906663737,8,3,1.0954524222,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.2174502941,0.1992379963,0.4201311736,2.185703677,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.018201914586744295,8,3,0.418409732,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.2246538017,0.2372173517,0.1292759142,0.4797403396,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.006889343564445356,8,3,0.11822941351999998,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.3979387657,0.04301090256,0.7388293735,1.633263365,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.0126455859541165,8,3,0.58988952088,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.1693776969,0.1620022709,0.1469205296,3.377725468,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.004031436382303025,8,3,0.2391502487,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.3589241237,0.1532816103,0.6747544231,0.9968541978,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.037122604894394395,8,3,1.1869601571000001,0.0,4405.124180690877,22.14221702014896,True,1
0.1929354422,0.111647705,0.3492084045,0.3130284569,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.00752222816735673,8,3,0.0933987931,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.108504275,0.158206895,0.1965510841,2.999302578,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0033740203688659145,8,3,0.23163112705,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.17415675,0.160464496,0.3908322255,1.490124264,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.010922187647473748,8,3,0.18136336787500001,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.0679524984,0.05656095409,0.3544551921,0.3053909219,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0013623336941583893,8,3,0.239484322295,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.0679524984,0.05656095409,0.3544551921,0.3053909219,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0013623336941583893,8,3,0.239484322295,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.1032572642,0.08956438529,0.3199347859,1.464935011,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.002958812375031454,8,3,0.1281891088475,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.1442755503,0.1720790491,0.4910786722,2.636461226,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.012191911735401519,8,3,0.4037166358,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
