address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor ,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市士林區福志里2鄰忠勇街58號,25.098514,121.532704,士林區,28233710.05,2,6236.82,1480,457.06,0.209063753,0.1817732444,1.005886818,1.898253236,1,1.485024531,-0.3206569116,1.773906652,0.4367674326,0.1471803449,1,1,1,1,1,1,0,0,0,1,0.03822590867,6,2,0.4655746051,0.001282603538,19076.83111,25.81814465,0
臺北市松山區復勢里12鄰南京東路四段130號,25.051394,121.555708,松山區,4973385.2,0,928.78,1129,97.8,0.07131711143,0.1539025829,0.320705177,2.650009643,1,-0.7617916084,-1.129329014,-0.8085282173,-0.6699465785,-0.6827255736,1,1,1,1,1,1,1,0,0,0,0.003520023993,7,3,0.5459248713,0.002347218461,4405.124181,22.14221702,1
臺北市文山區景仁里1鄰羅斯福路六段176號,24.994502,121.540959,文山區,15745617.73,1,3150.9,1350,943.56,0.1151696796,0.1394594447,0.1312485509,0.379276731,1,0.2787452743,-0.7249929629,0.2725638943,0.02687335442,1.271016089,1,1,1,1,1,1,1,1,0,1,0.002108048543,8,3,0.1929388376,0.0002809457267,11663.42054,24.27161609,1
臺北市大安區古風里14鄰泰順街68號,25.0221,121.531307,大安區,7146045.27,1,1136.14,1851,139.95,0.03414731832,0.135046496,0.3572497617,0.4737586399,1,-0.5519249043,-0.7249929629,-0.7076447096,1.606542071,-0.5853572763,1,1,1,1,1,1,1,1,1,1,0.00164744859,8,3,0.263221788,0.0002559474013,3860.64034,22.68600766,1
臺北市士林區富光里16鄰葫蘆街47巷9號,25.079511,121.509281,士林區,28233710.05,2,6236.82,1480,457.06,0.2863721152,0.1972173191,1.19009764,0.9838308465,1,1.485024531,-0.3206569116,1.773906652,0.4367674326,0.1471803449,1,1,1,1,0,1,0,1,0,1,0.06721378804,6,1,0.5578956914,0.0006647505719,19076.83111,25.81814465,0
臺北市中正區林興里20鄰羅斯福路三段168號,25.01988,121.528775,中正區,4852832.46,4,760.71,1869,368.2,0.07815397698,0.1525003834,0.03714642019,0.6262363758,1,-0.7734363229,0.4880151909,-0.8902965967,1.663296636,-0.05809004396,1,1,1,1,1,1,1,1,1,1,0.0004427300344,8,3,0.05356015611,0.0003350649416,2596.486067,21.36763512,1
臺北市內湖區東湖里9鄰康樂街76巷8號,25.070112,121.61859,內湖區,11254761.59,1,3157.87,1370,0,0.03324025022,0.07641166796,0.8744531677,0.1518260121,1,-0.1550460902,-0.7249929629,0.2759548957,0.08993398184,-0.9086477437,1,1,1,1,1,1,0,1,0,1,0.00222106117,7,2,0.492052543,0.0001108219067,8215.154445,24.29395488,0
臺北市大安區正聲里10鄰光復南路346巷80號,25.038494,121.55548,大安區,7146045.27,1,1136.14,1851,139.95,0.2266208078,0.2064986586,0.2837057251,2.589683341,1,-0.5519249043,-0.7249929629,-0.7076447096,1.606542071,-0.5853572763,1,1,1,1,0,1,1,0,1,1,0.01327654641,6,2,0.3584125957,0.001399072578,3860.64034,22.68600766,0
臺北市大安區昌隆里1鄰忠孝東路三段235之1號,25.041851,121.540637,大安區,7146045.27,1,1136.14,1851,139.95,0.07408020742,0.06741368121,0.2818839347,1.361161865,1,-0.5519249043,-0.7249929629,-0.7076447096,1.606542071,-0.5853572763,1,1,1,1,1,1,1,1,1,1,0.001407733863,8,3,0.2116889117,0.0007353656751,3860.64034,22.68600766,1
臺北市大同區斯文里15鄰承德路三段165之1號,25.068266,121.518615,大同區,2253601.36,6,568.15,868,0,0.2643644384,0.1677379027,0.3041993142,0.6504537182,1,-1.024507382,1.296687293,-0.9839796998,-1.492887766,-0.9086477437,1,1,1,1,0,1,1,1,0,0,0.01348939506,7,2,0.1051859508,0.0007493706431,2596.314931,20.97042557,0
