id,school name,Address,Response_Address,lng,lat
1,國立政治大學,臺北市文山區指南路二段64號,臺北市文山區萬興里9鄰指南路二段64號,121.576504,24.987418
2,國立臺灣大學,臺北市大安區羅斯福路四段1號,臺北市大安區學府里17鄰羅斯福路四段1號,121.5337,25.016981
3,國立臺灣師範大學,臺北市大安區和平東路一段162號,臺北市大安區古莊里2鄰和平東路一段162號,121.52757,25.026454
4,國立臺北大學,新北市三峽區大學路151號,新北市三峽區龍恩里23鄰大學路151號,121.373159,24.945134
5,國立臺灣科技大學,臺北市大安區基隆路四段43號,臺北市大安區學府里5鄰基隆路四段43號,121.540623,25.013743
6,國立臺北科技大學,臺北市大安區忠孝東路三段1號,臺北市大安區民輝里16鄰忠孝東路三段1號,121.535515,25.042214
7,國立臺北藝術大學,臺北市北投區學園路1號,臺北市北投區一德里14鄰學園路1號,121.46619,25.129937
8,國立臺灣藝術大學,新北市板橋區大觀路一段59號,新北市板橋區浮洲里15鄰大觀路一段59號,121.447569,25.005889
9,國立臺北教育大學,臺北市大安區和平東路二段134號,臺北市大安區臥龍里1鄰和平東路二段134號,121.544709,25.024605
10,國立臺北護理健康大學,臺北市北投區明德路365號,臺北市北投區振華里11鄰明德路365號,121.521347,25.117549
11,國立臺北商業大學,臺北市中正區濟南路一段321號,臺北市中正區幸福里8鄰濟南路一段321號,121.525532,25.041947
12,輔仁大學,新北市新莊區中正路510號,新北市新莊區營盤里19鄰中正路510號,121.434105,25.032937
13,東吳大學,臺北市士林區臨溪路70號,臺北市士林區福林里1鄰臨溪路70號,121.545751,25.094446
14,淡江大學,新北市淡水區英專路151號,新北市淡水區中興里6鄰英專路151號,121.447098,25.173829
15,中國文化大學,臺北市士林區華岡路55號,臺北市士林區陽明里15鄰華岡路55號,121.540405,25.137521
16,華梵大學,新北市石碇區華梵路1號,新北市石碇區豐田里4鄰華梵路1號,121.692105,24.980018
17,世新大學,臺北市文山區木柵路一段17巷1號,臺北市文山區試院里16鄰木柵路一段17巷1號,121.544099,24.988624
18,銘傳大學,臺北市士林區中山北路五段250號,臺北市士林區福林里10鄰中山北路五段250號,121.52701,25.087198
19,實踐大學,臺北市中山區大直街70號,臺北市中山區大直里35鄰大直街70號,121.546234,25.083587
20,真理大學,新北市淡水區真理街32號,新北市淡水區文化里12鄰真理街32號,121.434601,25.175557
21,大同大學,臺北市中山區中山北路三段40號,臺北市中山區集英里24鄰中山北路三段40號,121.52221,25.066839
22,臺北醫學大學,臺北市信義區吳興街250號,臺北市信義區雙和里21鄰吳興街250號,121.56271,25.02662
23,明志科技大學,新北市泰山區貴子里工專路84號,新北市泰山區貴子里9鄰工專路84號,121.422252,25.040593
24,聖約翰科技大學,新北市淡水區淡金路四段499號,新北市淡水區賢孝里4鄰淡金路四段499號,121.451673,25.226984
25,中國科技大學,臺北市文山區興隆路三段56號,臺北市文山區興得里9鄰興隆路三段56號,121.555404,24.999264
26,景文科技大學,新北市新店區安忠路99號,新北市新店區公崙里37鄰安忠路99號,121.509274,24.951988
27,東南科技大學,新北市深坑區北深路三段152號,新北市深坑區萬福里4鄰北深路三段152號,121.604744,25.004432
28,德明財經科技大學,臺北市內湖區環山路一段56號,臺北市內湖區西安里11鄰環山路一段56號,121.565625,25.086493
29,中華科技大學,臺北市南港區研究院路三段245號,臺北市南港區九如里10鄰研究院路三段245號,121.609915,25.033594
30,臺北城市科技大學,臺北市北投區學園路2號,臺北市北投區一德里14鄰學園路2號,121.467658,25.132802
31,醒吾科技大學,新北市林口區粉寮路一段101號,新北市林口區東林里18鄰粉寮路一段101號,121.396671,25.080756
32,華夏科技大學,新北市中和區工專路111號,新北市中和區華新里44鄰工專路111號,121.507733,24.980585
33,致理科技大學,新北市板橋區文化路一段313號,新北市板橋區忠誠里1鄰文化路一段313號,121.465198,25.021011
34,康寧大學,臺北市內湖區康寧路三段75巷137號,臺北市內湖區金湖里18鄰康寧路三段75巷137號,121.61006,25.075185
35,宏國德霖科技大學,新北市土城區青雲路380巷1號,新北市土城區清化里1鄰青雲路380巷1號,121.456438,24.973527
36,台北海洋科技大學,新北市淡水區濱海路三段150號,新北市淡水區沙崙里8鄰濱海路三段150號,121.425856,25.192174
37,亞東科技大學,新北市板橋區四川路二段58號,新北市板橋區華東里18鄰四川路二段58號,121.453102,24.995173
38,臺北市立大學,臺北市中正區愛國西路1號,臺北市中正區建國里4鄰愛國西路1號,121.51358,25.035558
39,國立臺灣戲曲學院,臺北市內湖區內湖路二段177號,臺北市內湖區湖濱里9鄰內湖路二段177號,121.586589,25.081468
40,黎明技術學院,新北市泰山區泰林路三段22號,新北市泰山區黎明里3鄰泰林路三段22號,121.419616,25.065895
41,馬偕醫學院,新北市三芝區中正路三段46號,新北市三芝區古庄里1鄰中正路三段46號,121.496695,25.252917
42,法鼓文理學院,新北市金山區西湖里法鼓路700號,新北市金山區西湖里4鄰法鼓路700號,121.616828,25.24538
43,馬偕醫護管理專科學校,臺北市北投區聖景路92號,臺北市北投區關渡里1鄰聖景路92號,121.46456,25.121946
44,耕莘健康管理專科學校,新北市新店區民族路112號,新北市新店區百和里14鄰民族路112號,121.53548,24.976146
45,私立育才國小,新北市永和區福和路125巷20號,新北市永和區永貞里2鄰福和路125巷20號,121.521642,25.007061
46,私立聖心國小,新北市八里區龍米路一段261號,新北市八里區龍源里19鄰龍米路一段261號,121.450368,25.134217
47,私立及人國小,新北市永和區文化路172號,新北市永和區新?里6鄰文化路172號,121.512035,25.015664
48,私立竹林國小,新北市永和區竹林路34號,新北市永和區勵行里16鄰竹林路34號,121.517309,25.014492
49,私立信賢種籽親子實小,新北市烏來區信賢里娃娃谷41號,新北市烏來區信賢里4鄰娃娃谷41號,121.528619,24.838733
50,市立北大國小,新北市三峽區國光街100號,新北市三峽區龍埔里31鄰國光街100號,121.372986,24.939198
51,市立新林國小,新北市林口區三民路101號,新北市林口區南勢里19鄰三民路101號,121.359475,25.069576
52,市立板橋國小,新北市板橋區黃石里文化路一段23號,新北市板橋區黃石里10鄰文化路一段23號,121.458198,25.010805
53,市立國光國小,新北市板橋區中正路325巷30號,新北市板橋區香社里1鄰中正路325巷30號,121.45335,25.019421
54,市立新埔國小,新北市板橋區新翠里陽明街206號,新北市板橋區新翠里4鄰陽明街206號,121.462594,25.025883
55,市立埔墘國小,新北市板橋區永豐街42之8號,新北市板橋區光仁里14鄰永豐街42之8號,121.474076,25.018075
56,市立莒光國小,新北市板橋區華翠里莒光路163號,新北市板橋區華翠里12鄰莒光路163號,121.474228,25.025182
57,市立後埔國小,新北市板橋區重慶路157號,新北市板橋區福星里17鄰重慶路157號,121.462699,25.003346
58,市立海山國小,新北市板橋區漢生東路280號,新北市板橋區深丘里12鄰漢生東路280號,121.470883,25.009435
59,市立江翠國小,新北市板橋區松翠里文化路二段413號,新北市板橋區松翠里3鄰文化路二段408號,121.473906,25.031402
60,市立文聖國小,新北市板橋區文聖街86號,新北市板橋區松柏里5鄰文聖街86號,121.477474,25.029222
61,市立沙崙國小,新北市板橋區篤行路二段132號,新北市板橋區溪北里18鄰篤行路二段132號,121.430535,24.989747
62,市立文德國小,新北市板橋區新翠里英士路179號,新北市板橋區新翠里12鄰英士路76號,121.460294,25.024448
63,市立樹林國小,新北市樹林區樹西里育英街176號,新北市樹林區樹西里13鄰育英街176號,121.41783,24.989426
64,市立文林國小,新北市樹林區潭底里千歲街59號,新北市樹林區潭底里32鄰千歲街59號,121.4261,24.997506
65,市立大同國小,新北市樹林區大同里大同街43號,新北市樹林區大同里2鄰大同街43號,121.41752,24.981311
66,市立武林國小,新北市樹林區保安街二段151號,新北市樹林區金寮里8鄰保安街二段151號,121.415363,25.001646
67,市立山佳國小,新北市樹林區中山路三段5號,新北市樹林區山佳里15鄰中山路三段5號,121.401751,24.975518
68,市立育德國小,新北市樹林區中山里佳園路一段34號,新北市樹林區中山里5鄰佳園路一段34號,121.392501,24.970894
69,市立柑園國小,新北市樹林區柑園街一段353號,新北市樹林區柑園里10鄰柑園街一段353號,121.389476,24.955669
70,市立鶯歌國小,新北市鶯歌區同慶里尖山埔路106號,新北市鶯歌區同慶里1鄰尖山埔路106號,121.345764,24.95118
71,市立二橋國小,新北市鶯歌區二橋里中正三路106號,新北市鶯歌區二橋里25鄰中正三路106號,121.337631,24.940871
72,市立中湖國小,新北市鶯歌區中湖里中湖街25號,新北市鶯歌區中湖里9鄰中湖街25號,121.348097,24.972981
73,市立鳳鳴國小,新北市鶯歌區鳳鳴里永和街120號,新北市鶯歌區鳳鳴里18鄰永和街120號,121.335053,24.969139
74,市立三峽國小,新北市三峽區中山路16號,新北市三峽區永?里16鄰中山路16號,121.367549,24.934999
75,市立大埔國小,新北市三峽區大埔路130號,新北市三峽區大埔里17鄰大埔路130號,121.366463,24.905743
76,市立民義國小,新北市三峽區嘉添里白雞路40號,新北市三峽區嘉添里2鄰嘉添40號,121.368474,24.911148
77,市立成福國小,新北市三峽區溪東里溪東路213號,新北市三峽區溪東里6鄰溪東路213號,121.405689,24.933202
78,市立大成國小,新北市三峽區成福路251巷二號,新北市三峽區成福里10鄰成福路251巷2號,121.427503,24.924215
80,市立插角國小,新北市三峽區插角里插角路39號,新北市三峽區插角里15鄰東眼39號,121.399141,24.853735
81,市立有木國小,新北市三峽區有木里131號,新北市三峽區有木里6鄰有木131號,121.437343,24.853252
82,市立五寮國小,新北市三峽區五寮里69號,新北市三峽區五寮里14鄰詩朗69號,121.355858,24.850826
83,市立中和國小,新北市中和區中和路100號,新北市中和區漳和里3鄰中和路100號,121.501611,24.99986
84,市立復興國小,新北市中和區復興路301巷6號,新北市中和區中興里30鄰復興路301巷6號,121.50193,24.989646
85,市立興南國小,新北市中和區興南路一段135巷24號,新北市中和區忠孝里27鄰興南路一段135巷24號,121.509128,24.98673
86,市立秀山國小,新北市中和區立人街2號,新北市中和區秀山里1鄰立人街2號,121.521164,24.994223
87,市立積穗國小,新北市中和區員山路154號,新北市中和區文元里1鄰員山路154號,121.481398,24.999057
88,市立自強國小,新北市中和區莒光路200號,新北市中和區自強里3鄰莒光路200號,121.471895,24.998463
89,市立錦和國小,新北市中和區圓通路292號,新北市中和區錦中里16鄰圓通路292號,121.489565,24.98947
90,市立景新國小,新北市中和區景新街467巷37號,新北市中和區景南里31鄰景新街467巷37號,121.514994,24.989301
91,市立永和國小,新北市永和區秀朗路一段120號,新北市永和區潭墘里20鄰秀朗路一段120號,121.51699,25.003609
92,市立秀朗國小,新北市永和區得和路202號,新北市永和區民權里1鄰得和路202號,121.52141,24.999679
93,市立頂溪國小,新北市永和區文化路133號,新北市永和區文化里9鄰文化路133號,121.510583,25.015162
94,市立網溪國小,新北市永和區竹林路79號,新北市永和區上林里21鄰竹林路79號,121.51934,25.012936
95,市立永平國小,新北市永和區保生路25號,新北市永和區保安里27鄰保生路25號,121.505717,25.008053
96,市立土城國小,新北市土城區興城路17號,新北市土城區埤塘里12鄰興城路17號,121.441935,24.972383
97,市立清水國小,新北市土城區金城路二段356號,新北市土城區清溪里36鄰金城路二段356號,121.461507,24.984401
98,市立頂埔國小,新北市土城區頂福里中央路四段205號,新北市土城區頂福里20鄰中央路四段205號,121.414332,24.956201
99,市立廣福國小,新北市土城區學府路一段127號,新北市土城區廣福里18鄰學府路一段127號,121.454896,24.986953
100,市立汐止國小,新北市汐止區大同路二段313號,新北市汐止區智慧里7鄰大同路二段313號,121.65525,25.066922
101,市立長安國小,新北市汐止區長興街一段80號,新北市汐止區長安里11鄰長興街一段80號,121.670699,25.079384
102,市立保長國小,新北市汐止區大同路三段553號,新北市汐止區保安里8鄰大同路三段553號,121.681152,25.071863
103,市立崇德國小,新北市汐止區茄苳里茄苳路158號,新北市汐止區茄苳里1鄰茄苳路158號,121.669,25.069433
104,市立北港國小,新北市汐止區汐萬路二段279號,新北市汐止區拱北里13鄰汐萬路二段279號,121.645075,25.089141
105,市立北峰國小,新北市汐止區中興里環河街1號,新北市汐止區中興里32鄰環河街1號,121.632833,25.063818
106,市立東山國小,新北市汐止區東山里汐平路二段76號,新北市汐止區東山里9鄰汐平路二段76號,121.699896,25.05997
107,市立白雲國小,新北市汐止區福山里民權街二段90號,新北市汐止區福山里6鄰民權街二段90號,121.618905,25.047727
108,市立萬里國小,新北市萬里區瑪鋉路18號,新北市萬里區萬里里29鄰瑪鋉路18號,121.688188,25.176174
109,市立野柳國小,新北市萬里區野柳里港東路167號,新北市萬里區野柳里6鄰港東167號,121.689442,25.205606
110,市立大鵬國小,新北市萬里區大鵬里加投路14號,新北市萬里區大鵬里23鄰下社14號,121.647946,25.217673
113,市立金山國小,新北市金山區中山路234號,新北市金山區美田里2鄰中山路234號,121.636519,25.222963
114,市立中角國小,新北市金山區萬壽里海興路49號,新北市金山區萬壽里2鄰海興路49號,121.630584,25.239754
115,市立三和國小,新北市金山區重和里11鄰六股林口38號,新北市金山區重和里11鄰六股林口38號,121.602889,25.218889
116,市立新店國小,新北市新店區新店路2號,新北市新店區國校里10鄰新店路2號,121.540227,24.952909
117,市立直潭國小,新北市新店區直潭路92號,新北市新店區直潭里20鄰直潭路92號,121.531321,24.937814
118,市立青潭國小,新北市新店區北宜路二段80號,新北市新店區美潭里1鄰北宜路二段80號,121.552255,24.95314
119,市立雙峰國小,新北市新店區北宜路三段66號,新北市新店區雙坑里1鄰北宜路三段66號,121.575393,24.951153
120,市立大豐國小,新北市新店區民族路108號,新北市新店區大豐里17鄰民族路108號,121.538192,24.977578
121,市立中正國小,新北市新店區三民路36號,新北市新店區中正里22鄰三民路36號,121.536638,24.971737
122,市立安坑國小,新北市新店區安忠路36號,新北市新店區公崙里17鄰安忠路36號,121.514157,24.9613
123,市立雙城國小,新北市新店區安康路三段322號,新北市新店區雙城里11鄰安康路三段322號,121.486538,24.952069
124,市立屈尺國小,新北市新店區屈尺路55號,新北市新店區屈尺里10鄰屈尺路55號,121.546274,24.922509
125,市立龜山國小,新北市新店區新烏路三段99巷10號,新北市新店區龜山里3鄰新烏路三段99巷10號,121.553213,24.902191
126,市立深坑國小,新北市深坑區深坑里文化街45號,新北市深坑區深坑里30鄰文化街45號,121.616874,25.001802
127,市立石碇國小,新北市石碇區石碇里石碇西街15號,新北市石碇區石碇里6鄰石碇西街15號,121.658955,24.990262
128,市立和平國小,新北市石碇區隆盛里八分寮5號,新北市石碇區隆盛里11鄰八分寮5號,121.641724,25.011662
129,市立永定國小,新北市石碇區永定里靜安路一段245號,新北市石碇區永定里9鄰靜安路一段245號,121.688007,25.007795
130,市立雲海國小,新北市石碇區北宜路五段坑內巷1號,新北市石碇區格頭里9鄰北宜路五段坑內巷1號,121.637192,24.953129
131,市立坪林國小,新北市坪林區坪林里坪林街114號,新北市坪林區坪林里2鄰坪林114號,121.71088,24.936237
132,市立烏來國(中)小,新北市烏來區啦卡路5號,新北市烏來區烏來里3鄰啦卡路5號,121.554224,24.863038
133,市立德拉楠民族實驗小學,新北市烏來區福山里李茂岸56號,新北市烏來區福山里2鄰李茂岸56號,121.501979,24.777315
134,市立瑞芳國小,新北市瑞芳區龍川里中山路2號,新北市瑞芳區龍川里1鄰中山路2號,121.804423,25.108049
135,市立義方國小,新北市瑞芳區龍山里逢甲路360號,新北市瑞芳區龍山里10鄰逢甲路360號,121.802116,25.113092
136,市立瑞柑國小,新北市瑞芳區明燈路一段18巷13號,新北市瑞芳區柑坪里12鄰明燈路一段18巷13號,121.822778,25.109378
137,市立瑞濱國小,新北市瑞芳區瑞濱路34號,新北市瑞芳區瑞濱里4鄰瑞濱路34號,121.81997,25.120533
138,市立九份國小,新北市瑞芳區永慶里崙頂路145號,新北市瑞芳區永慶里12鄰崙頂路145號,121.843102,25.107195
139,市立瓜山國小,新北市瑞芳區石山里五號路306號,新北市瑞芳區石山里4鄰五號路306號,121.856775,25.111153
140,市立濂洞國小,新北市瑞芳區?洞里洞頂路101巷80號,新北市瑞芳區?洞里11鄰洞頂路101巷80號,121.860068,25.12235
141,市立猴硐-蒙特梭利實小,新北市瑞芳區弓橋里九芎橋路69-1號,新北市瑞芳區弓橋里2鄰九芎橋路69之1號,121.833466,25.095604
143,市立吉慶國小,新北市瑞芳區吉安里大埔路95號,新北市瑞芳區吉安里6鄰大埔路95號,121.764393,25.101326
144,市立鼻頭國小,新北市瑞芳區鼻頭里鼻頭路99號,新北市瑞芳區鼻頭里5鄰鼻頭路99號,121.919411,25.120771
145,市立雙溪國小,新北市雙溪區共和里東榮街54號,新北市雙溪區共和里7鄰東榮街54號,121.866978,25.033522
146,市立柑林國小,新北市雙溪區長源里柑腳3號,新北市雙溪區長源里9鄰柑腳3號,121.804558,25.015129
147,市立上林國小,新北市雙溪區上林里內平林60號,新北市雙溪區上林里11鄰內平林60號,121.831967,25.029032
148,市立牡丹國小,新北市雙溪區三貂里政光路3號,新北市雙溪區三貂里11鄰政光3號,121.851748,25.062725
149,市立貢寮國小,新北市貢寮區雙玉里學苑街7號,新北市貢寮區雙玉里10鄰學苑街7號,121.915086,25.022017
150,市立福隆國小,新北市貢寮區福隆里東興街35號,新北市貢寮區福隆里5鄰東興街35號,121.948825,25.017607
151,市立澳底國小,新北市貢寮區真理里延平街10號,新北市貢寮區真理里4鄰延平街10號,121.92462,25.054888
152,市立和美國小,新北市貢寮區和美里龍洞街1之9號,新北市貢寮區和美里15鄰龍洞街1之9號,121.919336,25.112325
153,市立福連國小,新北市貢寮區福連里福連街1號,新北市貢寮區福連里4鄰福連街1號,121.988471,25.016814
154,市立平溪國小,新北市平溪區平溪街56號,新北市平溪區平溪里4鄰平溪街55號,121.736782,25.026955
155,市立菁桐國小,新北市平溪區菁桐街45號,新北市平溪區菁桐里2鄰菁桐街43號,121.72672,25.023548
156,市立十分國小,新北市平溪區十分里十分街157號,新北市平溪區十分里5鄰十分街156號,121.777884,25.043284
157,市立淡水國小,新北市淡水區協元里中山路160號,新北市淡水區協元里4鄰中山路160號,121.441363,25.173376
158,市立育英國小,新北市淡水區埤島里14號,新北市淡水區埤島里4鄰埤島14號,121.444884,25.19705
159,市立文化國小,新北市淡水區文化里真理街6號,新北市淡水區文化里8鄰真理街6號,121.437381,25.173964
160,市立天生國小,新北市淡水區淡海路72巷26號,新北市淡水區油車里12鄰淡海路72巷26號,121.424287,25.18156
161,市立水源國小,新北市淡水區水源里北新路二段15號,新北市淡水區水源里9鄰北新路二段15號,121.476527,25.185817
162,市立興仁國小,新北市淡水區興仁路101巷10號,新北市淡水區興仁里4鄰興仁路101巷10號,121.451097,25.217479
163,市立忠山實驗小學,新北市淡水區忠山里行忠路899號,新北市淡水區忠山里5鄰行忠路899號,121.479981,25.200448
164,市立屯山國小,新北市淡水區淡金路五段111號,新北市淡水區屯山里6鄰淡金路五段111號,121.456363,25.237342
165,市立中泰國小,新北市淡水區中和里北勢子5號,新北市淡水區中和里9鄰北勢子5號,121.484651,25.224056
166,市立坪頂國小,新北市淡水區坪頂路757號,新北市淡水區坪頂里3鄰坪頂路757號,121.483895,25.158093
167,市立竹圍國小,新北市淡水區中正東路二段145號,新北市淡水區八勢里2鄰中正東路二段145號,121.460248,25.147534
168,市立石門國小,新北市石門區尖鹿里中央路9號,新北市石門區尖鹿里2鄰中央路9號,121.567124,25.291945
169,市立乾華國小,新北市石門區茂林里茂林社區74號,新北市石門區茂林里10鄰茂林社區74號,121.592344,25.269259
170,市立老梅國小,新北市石門區老梅里老梅路10號,新北市石門區老梅里6鄰老梅路9號,121.544355,25.289801
171,市立三芝國小,新北市三芝區埔頭里育英街22號,新北市三芝區埔頭里28鄰育英街22號,121.501634,25.257878
172,市立橫山國小,新北市三芝區橫山里86號,新北市三芝區橫山里10鄰大坑86號,121.529765,25.258894
173,市立興華國小,新北市三芝區興華里5號,新北市三芝區興華里12鄰車埕5號,121.500784,25.201401
174,市立新莊國小,新北市新莊區立人里中正路86號,新北市新莊區立人里1鄰中正路86號,121.456423,25.036968
175,市立中港國小,新北市新莊區立志里中港一街142號,新北市新莊區立志里11鄰中港一街142號,121.447166,25.045069
176,市立思賢國小,新北市新莊區自立街229號,新北市新莊區自立里9鄰自立街229號,121.456556,25.045562
177,市立頭前國小,新北市新莊區頭前里化成路231號,新北市新莊區頭前里10鄰化成路231號,121.466129,25.052925
178,市立國泰國小,新北市新莊區中正路386號,新北市新莊區營盤里1鄰中正路386號,121.441711,25.034171
179,市立豐年國小,新北市新莊區國泰里瓊泰路116號,新北市新莊區國泰里2鄰瓊泰路116號,121.443332,25.03093
180,市立丹鳳國小,新北市新莊區新北大道七段437號,新北市新莊區雙鳳里14鄰新北大道七段437號,121.413815,25.024184
181,市立光華國小,新北市新莊區龍安路452號,新北市新莊區光明里1鄰龍安路452號,121.425203,25.017901
182,市立民安國小,新北市新莊區民全里民安路二六一號,新北市新莊區民全里1鄰民安路261號,121.427798,25.021633
183,市立昌隆國小,新北市新莊區昌隆街63號,新北市新莊區昌隆里6鄰昌隆街63號,121.455404,25.051403
184,市立泰山國小,新北市泰山區泰林路二段255號,新北市泰山區山腳里32鄰泰林路二段255號,121.431285,25.062342
185,市立明志國小,新北市泰山區新生路2號,新北市泰山區泰友里14鄰新生路2號,121.427453,25.045245
186,市立成州國小,新北市五股區成泰路三段493號,新北市五股區成州里10鄰成泰路三段493號,121.450517,25.099771
187,市立更寮國小,新北市五股區四維路2號,新北市五股區興珍里1鄰四維路2號,121.467714,25.069769
188,市立五股國小,新北市五股區五股里成泰路二段49號,新北市五股區五股里1鄰成泰路二段49號,121.437118,25.082249
189,市立蘆洲國小,新北市蘆洲區中正路100號,新北市蘆洲區保和里15鄰中正路100號,121.469947,25.084275
190,市立鷺江國小,新北市蘆洲區民族路7號,新北市蘆洲區鷺江里15鄰民族路7號,121.476136,25.084357
191,市立八里國小,新北市八里區舊城里中山路二段338號,新北市八里區舊城里7鄰中山路二段338號,121.403031,25.149515
192,市立長坑國小,新北市八里區中華路三段236號,新北市八里區長坑里12鄰中華路三段236號,121.390474,25.125544
193,市立米倉國小,新北市八里區米倉里龍米路2段129巷1號,新北市八里區米倉里9鄰龍米路二段129巷1號,121.445396,25.146849
194,市立林口國小,新北市林口區菁湖里林口路76號,新北市林口區菁湖里4鄰林口路76號,121.389893,25.080842
195,市立南勢國小,新北市林口區南勢五街2號,新北市林口區南勢里5鄰南勢五街2號,121.3589,25.075227
196,市立嘉寶國小,新北市林口區嘉寶里22號,新北市林口區嘉寶里1鄰嘉溪雅坑22號,121.339327,25.108345
197,市立瑞平國小,新北市林口區太平里後坑路34之1號,新北市林口區太平里11鄰後坑34之1號,121.34932,25.12839
198,市立興福國小,新北市林口區下福里20鄰10-1號,新北市林口區下福里20鄰下福10之1號,121.313013,25.112385
199,市立三重國小,新北市三重區三和路三段1號,新北市三重區奕壽里2鄰三和路三段1號,121.497293,25.070412
200,市立永福國小,新北市三重區永福里永福街66號,新北市三重區永福里22鄰永福街66號,121.480638,25.077006
201,市立光榮國小,新北市三重區介壽路32號,新北市三重區奕壽里1鄰介壽路32號,121.501318,25.070927
202,市立厚德國小,新北市三重區忠孝路一段70號,新北市三重區立德里4鄰忠孝路一段70號,121.48873,25.071822
203,市立碧華國小,新北市三重區五華街160號,新北市三重區富福里20鄰五華街160號,121.490769,25.084405
204,市立三光國小,新北市三重區同安里大同南路157號,新北市三重區同安里16鄰大同南路157號,121.496746,25.056153
205,市立光興國小,新北市三重區正義南路62號,新北市三重區光輝里15鄰正義南路62號,121.498908,25.058881
206,市立正義國小,新北市三重區信義西街31號,新北市三重區正義里1鄰信義西街31號,121.496116,25.064444
207,市立修德國小,新北市三重區重陽路三段3號,新北市三重區民生里18鄰重陽路三段3號,121.488902,25.066233
208,市立二重國小,新北市三重區二重里大有街10號,新北市三重區二重里14鄰大有街10號,121.47797,25.065198
209,市立興穀國小,新北市三重區五谷王北街46號,新北市三重區五谷里7鄰五谷王北街46號,121.475471,25.050165
210,市立興化國小,新北市新莊區福興里五工二路50巷2號,新北市新莊區福興里2鄰五工二路50巷2號,121.461637,25.065916
211,市立中山國小,新北市板橋區大觀路二段59巷31號,新北市板橋區中山里21鄰大觀路二段59巷31號,121.447687,25.002303
212,市立三多國小,新北市樹林區三福街52號,新北市樹林區三福里23鄰三福街52號,121.406436,25.016363
213,市立實踐國小,新北市板橋區實踐路93巷51號,新北市板橋區國泰里5鄰實踐路93巷51號,121.466392,25.005018
214,市立大觀國小,新北市板橋區大觀路一段30號,新北市板橋區浮洲里25鄰大觀路一段30號,121.44935,25.00861
215,市立溪洲國小,新北市板橋區金門街289號,新北市板橋區溪福里19鄰金門街289號,121.430882,24.987323
216,市立信義國小,新北市板橋區四川路二段245巷60號,新北市板橋區華德里23鄰四川路二段245巷60號,121.452813,24.991737
217,市立重慶國小,新北市板橋區廣和街31號,新北市板橋區五權里1鄰廣和街31號,121.462423,24.994453
218,市立樂利國小,新北市土城區裕生路65號,新北市土城區日新里11鄰裕生路65號,121.447559,24.985602
219,市立安和國小,新北市土城區延和路23號,新北市土城區安和里16鄰延和路23號,121.464774,24.988807
220,市立彭福國小,新北市樹林區忠孝街30號,新北市樹林區和平里11鄰忠孝街30號,121.42344,24.98193
221,市立育林國小,新北市樹林區復興路395號,新北市樹林區樹南里14鄰復興路395號,121.415668,24.985766
222,市立建國國小,新北市鶯歌區育英街2號,新北市鶯歌區建國里18鄰育英街2號,121.34658,24.954965
223,市立安溪國小,新北市三峽區中華路42號,新北市三峽區安溪里5鄰中華路42號,121.372221,24.931222
224,市立樟樹國小,新北市汐止區樟樹一路141巷2號,新北市汐止區厚德里6鄰樟樹一路141巷2號,121.641687,25.066528
225,市立金美國小,新北市金山區忠孝一路111號,新北市金山區金美里16鄰忠孝一路111號,121.635474,25.221039
226,市立新和國小,新北市新店區安和路三段100號,新北市新店區永安里3鄰安和路三段100號,121.518178,24.984615
227,市立鄧公國小,新北市淡水區學府里學府路99號,新北市淡水區學府里4鄰學府路99號,121.449293,25.171312
228,市立新興國小,新北市淡水區新興街123號,新北市淡水區新興里6鄰新興街123號,121.440027,25.179684
229,市立重陽國小,新北市三重區中正北路113號,新北市三重區六福里16鄰中正北路113號,121.484505,25.066306
230,市立五華國小,新北市三重區集賢路89號,新北市三重區富貴里21鄰集賢路89號,121.493449,25.086714
231,市立成功國小,新北市蘆洲區長安街311號,新北市蘆洲區成功里27鄰長安街311號,121.457458,25.085673
232,市立仁愛國小,新北市蘆洲區民族路488號,新北市蘆洲區水湳里15鄰民族路488號,121.470993,25.091453
233,市立榮富國小,新北市新莊區中和街193號,新北市新莊區中平里7鄰中和街193號,121.447398,25.051431
234,市立裕民國小,新北市新莊區裕民街123號,新北市新莊區裕民里21鄰裕民街123號,121.418001,25.021856
235,市立新泰國小,新北市新莊區公園一路91號,新北市新莊區忠孝里27鄰公園一路91號,121.443787,25.037841
236,市立中信國小,新北市新莊區中信街168號,新北市新莊區中原里1鄰中信街168號,121.447991,25.056274
237,市立德音國小,新北市五股區明德路2號,新北市五股區水碓里25鄰明德路2號,121.43455,25.07137
238,市立麗園國小,新北市林口區忠孝路591號,新北市林口區麗園里17鄰忠孝路591號,121.376195,25.068588
239,市立北新國小,新北市新店區寶橋路8號,新北市新店區張北里9鄰寶橋路8號,121.543895,24.973707
240,市立同榮國小,新北市泰山區公園路33號,新北市泰山區義學里2鄰公園路33號,121.428099,25.05429
241,市立光復國小,新北市中和區光環路二段1號,新北市中和區中原里7鄰光環路二段1號,121.482575,25.014697
242,市立秀峰國小,新北市汐止區仁愛路90號,新北市汐止區秀山里5鄰仁愛路90號,121.661556,25.062576
243,市立金龍國小,新北市汐止區明峰街201號,新北市汐止區北峰里6鄰明峰街201號,121.627219,25.068719
244,市立介壽國小,新北市三峽區大同路1號,新北市三峽區介壽里21鄰大同路1號,121.378519,24.929829
