address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市大安區住安里20鄰敦化南路二段48之1號,25.031075,121.548255,大安區,7146045.27,1,1136.14,1851,139.95,0.1332533402,0.1695379318,0.5673761106,1.80140968,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,1,1,1,1,1,0,0,1,1,0.01281787496,6,2,0.4350836913,0.0009732089034,3860.64034,22.68600766,0
臺北市北投區清江里27鄰崇仁路一段154號,25.123971,121.502033,北投區,32634930.67,3,5682.16,1300,379.25,0.4734937077,0.03257986276,0.2470991147,0.4587039852,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,0,1,1,1,0,1,1,1,0,0,0.003811839903,6,2,0.1882931713,0.0003528492194,25103.79282,25.87690477,1
臺北市士林區德行里14鄰福華路162巷1號,25.104026,121.522693,士林區,28233710.05,2,6236.82,1480,457.06,0.2402404391,0.169621303,0.05039486076,1.105186853,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,1,1,0,1,1,1,0,1,0.002053585351,7,2,0.1534188676,0.0007467478737,19076.83111,25.81814465,0
臺北市萬華區糖?里13鄰西園路一段314之1號,25.033374,121.497884,萬華區,3740889.23,9,885.22,1009,0,0.1721006111,0.1167520084,0.3057046886,0.1674628623,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,1,1,1,1,0,0,0.00614255243,8,3,0.05945573081,0.00016596914,3707.521536,21.9206701,1
臺北市大安區學府里6鄰芳蘭路71號,25.012114,121.544828,大安區,7146045.27,1,1136.14,1851,139.95,0.2360344127,0.4890196723,0.9495961938,1.611122312,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,0,1,1,0,0,0,0,1,1,0.1096075881,3,0,0.8373251394,0.0008704064353,3860.64034,22.68600766,0
臺北市信義區六藝里7鄰永吉路180巷35弄12號,25.044457,121.571755,信義區,5953425.42,1,1120.77,1012,282.6,0.2276265959,0.1896725901,0.5759019585,0.4613110428,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,0,1,0,1,0,0,0.02486429409,6,1,0.4966005722,0.0004558409513,5882.831443,22.33069826,0
臺北市大同區國順里2鄰迪化街二段130號,25.066248,121.509382,大同區,2253601.36,6,568.15,868,0,0.3441378877,0.07303223965,0.4078487188,0.2015816927,1,-0.990049073,1.419085404,-0.9299179467,-1.440635159,-0.932768957,0,1,1,1,0,1,1,1,0,0,0.01025052738,6,2,0.1178598352,0.0002322369732,2596.314931,20.97042557,1
臺北市北投區立賢里5鄰實踐街5巷1號,25.11477,121.507514,北投區,32634930.67,3,5682.16,1300,379.25,0.09524680234,0.1373296896,0.4017587168,0.6857714617,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,1,1,1,1,1,1,1,1,0,0,0.005255089912,8,3,0.1585838022,0.000527516509,25103.79282,25.87690477,1
臺北市士林區富光里25鄰葫蘆街110之1號,25.08258,121.508241,士林區,28233710.05,2,6236.82,1480,457.06,0.2036226461,0.08245760042,1.484153126,1.277888722,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,0,1,0,1,0,1,0,1,0.02491927945,5,1,0.5900777907,0.0008634383254,19076.83111,25.81814465,0
臺北市信義區松友里15鄰松德路269巷14號,25.032865,121.575717,信義區,5953425.42,1,1120.77,1012,282.6,0.1833260805,0.108957546,0.4937153539,0.6667646796,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,1,1,1,1,0,0,0.009861845634,8,3,0.3929994903,0.0006588583791,5882.831443,22.33069826,1
